timestamp,indicator,turbine_id,variable
2017-01-03 00:00:00,99.99967707771371,40,0
2017-01-03 02:30:00,99.99933574202548,41,0
2017-01-03 05:00:00,99.99918568682843,41,0
2017-01-03 07:40:00,99.99746163826796,41,0
